tilted_angled_isolated+cantaloupe-angle-0-trial-0, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-1, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-2, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-3, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-4, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-5, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-6, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-7, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-8, 1
tilted_angled_isolated+cantaloupe-angle-0-trial-9, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-0, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-1, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-2, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-3, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-4, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-5, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-6, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-7, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-8, 1
tilted_angled_isolated+cantaloupe-angle-90-trial-9, 1
tilted_angled_isolated+carrot-angle-0-trial-0, 1
tilted_angled_isolated+carrot-angle-0-trial-1, 1
tilted_angled_isolated+carrot-angle-0-trial-2, 1
tilted_angled_isolated+carrot-angle-0-trial-3, 1
tilted_angled_isolated+carrot-angle-0-trial-4, 1
tilted_angled_isolated+carrot-angle-0-trial-5, 1
tilted_angled_isolated+carrot-angle-0-trial-6, 1
tilted_angled_isolated+carrot-angle-0-trial-7, 1
tilted_angled_isolated+carrot-angle-0-trial-8, 1
tilted_angled_isolated+carrot-angle-0-trial-9, 1
tilted_angled_isolated+carrot-angle-90-trial-0, 1
tilted_angled_isolated+carrot-angle-90-trial-1, 1
tilted_angled_isolated+carrot-angle-90-trial-2, 1
tilted_angled_isolated+carrot-angle-90-trial-3, 1
tilted_angled_isolated+carrot-angle-90-trial-4, 1
tilted_angled_isolated+carrot-angle-90-trial-5, 1
tilted_angled_isolated+carrot-angle-90-trial-6, 1
tilted_angled_isolated+carrot-angle-90-trial-7, 1
tilted_angled_isolated+carrot-angle-90-trial-8, 1
tilted_angled_isolated+carrot-angle-90-trial-9, 1
tilted_angled_isolated+cauliflower-angle-0-trial-0, 1
tilted_angled_isolated+cauliflower-angle-0-trial-1, 1
tilted_angled_isolated+cauliflower-angle-0-trial-2, 1
tilted_angled_isolated+cauliflower-angle-0-trial-3, 1
tilted_angled_isolated+cauliflower-angle-0-trial-4, 1
tilted_angled_isolated+cauliflower-angle-0-trial-5, 1
tilted_angled_isolated+cauliflower-angle-0-trial-6, 1
tilted_angled_isolated+cauliflower-angle-0-trial-7, 1
tilted_angled_isolated+cauliflower-angle-0-trial-8, 0
tilted_angled_isolated+cauliflower-angle-0-trial-9, 1
tilted_angled_isolated+cauliflower-angle-90-trial-0, 1
tilted_angled_isolated+cauliflower-angle-90-trial-1, 1
tilted_angled_isolated+cauliflower-angle-90-trial-2, 1
tilted_angled_isolated+cauliflower-angle-90-trial-3, 1
tilted_angled_isolated+cauliflower-angle-90-trial-4, 0
tilted_angled_isolated+cauliflower-angle-90-trial-5, 0
tilted_angled_isolated+cauliflower-angle-90-trial-6, 0
tilted_angled_isolated+cauliflower-angle-90-trial-7, 1
tilted_angled_isolated+cauliflower-angle-90-trial-8, 1
tilted_angled_isolated+cauliflower-angle-90-trial-9, 1
tilted_angled_isolated+celery-angle-0-trial-0, 0
tilted_angled_isolated+celery-angle-0-trial-1, 1
tilted_angled_isolated+celery-angle-0-trial-2, 1
tilted_angled_isolated+celery-angle-0-trial-3, 1
tilted_angled_isolated+celery-angle-0-trial-4, 1
tilted_angled_isolated+celery-angle-0-trial-5, 1
tilted_angled_isolated+celery-angle-0-trial-6, 1
tilted_angled_isolated+celery-angle-0-trial-7, 1
tilted_angled_isolated+celery-angle-0-trial-8, 1
tilted_angled_isolated+celery-angle-0-trial-9, 1
tilted_angled_isolated+celery-angle-90-trial-0, 0
tilted_angled_isolated+celery-angle-90-trial-1, 0
tilted_angled_isolated+celery-angle-90-trial-2, 0
tilted_angled_isolated+celery-angle-90-trial-3, 0
tilted_angled_isolated+celery-angle-90-trial-4, 0
tilted_angled_isolated+celery-angle-90-trial-5, 0
tilted_angled_isolated+celery-angle-90-trial-6, 0
tilted_angled_isolated+celery-angle-90-trial-7, 1
tilted_angled_isolated+celery-angle-90-trial-8, 0
tilted_angled_isolated+celery-angle-90-trial-9, 0
tilted_angled_isolated+grape-angle-0-trial-0, 1
tilted_angled_isolated+grape-angle-0-trial-1, 1
tilted_angled_isolated+grape-angle-0-trial-2, 1
tilted_angled_isolated+grape-angle-0-trial-3, 1
tilted_angled_isolated+grape-angle-0-trial-4, 1
tilted_angled_isolated+grape-angle-90-trial-0, 1
tilted_angled_isolated+grape-angle-90-trial-1, 0
tilted_angled_isolated+grape-angle-90-trial-2, 1
tilted_angled_isolated+grape-angle-90-trial-3, 0
tilted_angled_isolated+grape-angle-90-trial-4, 1
tilted_angled_isolated+honeydew-angle-0-trial-0, 1
tilted_angled_isolated+honeydew-angle-0-trial-1, 1
tilted_angled_isolated+honeydew-angle-0-trial-2, 1
tilted_angled_isolated+honeydew-angle-0-trial-3, 1
tilted_angled_isolated+honeydew-angle-0-trial-4, 1
tilted_angled_isolated+honeydew-angle-0-trial-5, 1
tilted_angled_isolated+honeydew-angle-0-trial-6, 0
tilted_angled_isolated+honeydew-angle-0-trial-7, 1
tilted_angled_isolated+honeydew-angle-0-trial-8, 1
tilted_angled_isolated+honeydew-angle-0-trial-9, 1
tilted_angled_isolated+honeydew-angle-90-trial-0, 1
tilted_angled_isolated+honeydew-angle-90-trial-1, 1
tilted_angled_isolated+honeydew-angle-90-trial-2, 0
tilted_angled_isolated+honeydew-angle-90-trial-3, 1
tilted_angled_isolated+honeydew-angle-90-trial-4, 1
tilted_angled_isolated+honeydew-angle-90-trial-5, 1
tilted_angled_isolated+honeydew-angle-90-trial-6, 1
tilted_angled_isolated+honeydew-angle-90-trial-7, 1
tilted_angled_isolated+honeydew-angle-90-trial-8, 1
tilted_angled_isolated+honeydew-angle-90-trial-9, 1
tilted_angled_isolated+kale-angle-0-trial-0, 1
tilted_angled_isolated+kale-angle-0-trial-1, 1
tilted_angled_isolated+kale-angle-0-trial-2, 1
tilted_angled_isolated+kale-angle-0-trial-3, 1
tilted_angled_isolated+kale-angle-0-trial-4, 1
tilted_angled_isolated+kale-angle-0-trial-5, 1
tilted_angled_isolated+kale-angle-0-trial-6, 1
tilted_angled_isolated+kale-angle-0-trial-7, 1
tilted_angled_isolated+kale-angle-0-trial-8, 1
tilted_angled_isolated+kale-angle-0-trial-9, 1
tilted_angled_isolated+kiwi-angle-0-trial-0, 1
tilted_angled_isolated+kiwi-angle-0-trial-1, 1
tilted_angled_isolated+kiwi-angle-0-trial-2, 1
tilted_angled_isolated+kiwi-angle-0-trial-3, 1
tilted_angled_isolated+kiwi-angle-0-trial-4, 1
tilted_angled_isolated+kiwi-angle-0-trial-5, 1
tilted_angled_isolated+kiwi-angle-0-trial-6, 1
tilted_angled_isolated+kiwi-angle-0-trial-7, 1
tilted_angled_isolated+kiwi-angle-0-trial-8, 1
tilted_angled_isolated+kiwi-angle-0-trial-9, 1
tilted_angled_isolated+lettuce-angle-0-trial-0, 1
tilted_angled_isolated+lettuce-angle-0-trial-1, 0
tilted_angled_isolated+lettuce-angle-0-trial-2, 0
tilted_angled_isolated+lettuce-angle-0-trial-3, 1
tilted_angled_isolated+lettuce-angle-0-trial-4, 1
tilted_angled_isolated+lettuce-angle-0-trial-5, 1
tilted_angled_isolated+lettuce-angle-0-trial-6, 1
tilted_angled_isolated+lettuce-angle-0-trial-7, 1
tilted_angled_isolated+lettuce-angle-0-trial-8, 0
tilted_angled_isolated+lettuce-angle-0-trial-9, 1
tilted_angled_isolated+pepper-angle-0-trial-0, 1
tilted_angled_isolated+pepper-angle-0-trial-1, 1
tilted_angled_isolated+pepper-angle-0-trial-2, 1
tilted_angled_isolated+pepper-angle-0-trial-3, 1
tilted_angled_isolated+pepper-angle-0-trial-4, 1
tilted_angled_isolated+pepper-angle-0-trial-5, 1
tilted_angled_isolated+pepper-angle-0-trial-6, 1
tilted_angled_isolated+pepper-angle-0-trial-7, 1
tilted_angled_isolated+pepper-angle-0-trial-8, 1
tilted_angled_isolated+pepper-angle-0-trial-9, 1
tilted_angled_isolated+pepper-angle-90-trial-0, 1
tilted_angled_isolated+pepper-angle-90-trial-1, 1
tilted_angled_isolated+pepper-angle-90-trial-2, 1
tilted_angled_isolated+pepper-angle-90-trial-3, 1
tilted_angled_isolated+pepper-angle-90-trial-4, 1
tilted_angled_isolated+pepper-angle-90-trial-5, 1
tilted_angled_isolated+pepper-angle-90-trial-6, 1
tilted_angled_isolated+pepper-angle-90-trial-7, 1
tilted_angled_isolated+pepper-angle-90-trial-8, 1
tilted_angled_isolated+pepper-angle-90-trial-9, 1
tilted_angled_isolated+pineapple-angle-0-trial-0, 1
tilted_angled_isolated+pineapple-angle-0-trial-1, 1
tilted_angled_isolated+pineapple-angle-0-trial-2, 1
tilted_angled_isolated+pineapple-angle-0-trial-3, 1
tilted_angled_isolated+pineapple-angle-0-trial-4, 1
tilted_angled_isolated+pineapple-angle-0-trial-5, 1
tilted_angled_isolated+pineapple-angle-0-trial-6, 1
tilted_angled_isolated+pineapple-angle-0-trial-7, 1
tilted_angled_isolated+pineapple-angle-0-trial-8, 1
tilted_angled_isolated+pineapple-angle-0-trial-9, 1
tilted_angled_isolated+red_grape-angle-0-trial-0, 1
tilted_angled_isolated+red_grape-angle-0-trial-1, 1
tilted_angled_isolated+red_grape-angle-0-trial-2, 1
tilted_angled_isolated+red_grape-angle-0-trial-3, 1
tilted_angled_isolated+red_grape-angle-0-trial-4, 1
tilted_angled_isolated+red_grape-angle-90-trial-0, 0
tilted_angled_isolated+red_grape-angle-90-trial-1, 0
tilted_angled_isolated+red_grape-angle-90-trial-2, 0
tilted_angled_isolated+red_grape-angle-90-trial-3, 1
tilted_angled_isolated+red_grape-angle-90-trial-4, 1
tilted_angled_isolated+spinach-angle-0-trial-0, 1
tilted_angled_isolated+spinach-angle-0-trial-1, 1
tilted_angled_isolated+spinach-angle-0-trial-2, 1
tilted_angled_isolated+spinach-angle-0-trial-3, 1
tilted_angled_isolated+spinach-angle-0-trial-4, 1
tilted_angled_isolated+spinach-angle-0-trial-5, 1
tilted_angled_isolated+spinach-angle-0-trial-6, 1
tilted_angled_isolated+spinach-angle-0-trial-7, 1
tilted_angled_isolated+spinach-angle-0-trial-8, 1
tilted_angled_isolated+spinach-angle-0-trial-9, 1
tilted_angled_isolated+strawberry-angle-0-trial-0, 1
tilted_angled_isolated+strawberry-angle-0-trial-1, 0
tilted_angled_isolated+strawberry-angle-0-trial-2, 0
tilted_angled_isolated+strawberry-angle-0-trial-3, 1
tilted_angled_isolated+strawberry-angle-0-trial-4, 1
tilted_angled_isolated+strawberry-angle-0-trial-5, 1
tilted_angled_isolated+strawberry-angle-0-trial-6, 1
tilted_angled_isolated+strawberry-angle-0-trial-7, 1
tilted_angled_isolated+strawberry-angle-0-trial-8, 1
tilted_angled_isolated+strawberry-angle-0-trial-9, 1
tilted_angled_isolated+strawberry-angle-90-trial-0, 0
tilted_angled_isolated+strawberry-angle-90-trial-1, 0
tilted_angled_isolated+strawberry-angle-90-trial-2, 0
tilted_angled_isolated+strawberry-angle-90-trial-3, 0
tilted_angled_isolated+strawberry-angle-90-trial-4, 0
tilted_angled_isolated+strawberry-angle-90-trial-5, 1
tilted_angled_isolated+strawberry-angle-90-trial-6, 0
tilted_angled_isolated+strawberry-angle-90-trial-7, 1
tilted_angled_isolated+strawberry-angle-90-trial-8, 1
tilted_angled_isolated+strawberry-angle-90-trial-9, 0
tilted_angled_isolated+tomato-angle-0-trial-0, 1
tilted_angled_isolated+tomato-angle-0-trial-1, 1
tilted_angled_isolated+tomato-angle-0-trial-2, 1
tilted_angled_isolated+tomato-angle-0-trial-3, 1
tilted_angled_isolated+tomato-angle-0-trial-4, 1
tilted_angled_isolated+tomato-angle-0-trial-5, 1
tilted_angled_isolated+tomato-angle-0-trial-6, 1
tilted_angled_isolated+tomato-angle-0-trial-7, 1
tilted_angled_isolated+tomato-angle-0-trial-8, 1
tilted_angled_isolated+tomato-angle-0-trial-9, 1
tilted_angled_isolated+tomato-angle-90-trial-0, 1
tilted_angled_isolated+tomato-angle-90-trial-1, 1
tilted_angled_isolated+tomato-angle-90-trial-2, 1
tilted_angled_isolated+tomato-angle-90-trial-3, 1
tilted_angled_isolated+tomato-angle-90-trial-4, 1
tilted_angled_isolated+tomato-angle-90-trial-5, 1
tilted_angled_isolated+tomato-angle-90-trial-6, 1
tilted_angled_isolated+tomato-angle-90-trial-7, 1
tilted_angled_isolated+tomato-angle-90-trial-8, 1
tilted_angled_isolated+tomato-angle-90-trial-9, 1
tilted_angled_lettuce+apple-angle-0-trial-0, 0
tilted_angled_lettuce+apple-angle-0-trial-1, 1
tilted_angled_lettuce+apple-angle-0-trial-2, 1
tilted_angled_lettuce+apple-angle-0-trial-3, 1
tilted_angled_lettuce+apple-angle-0-trial-4, 1
tilted_angled_lettuce+apple-angle-0-trial-5, 1
tilted_angled_lettuce+apple-angle-0-trial-6, 1
tilted_angled_lettuce+apple-angle-0-trial-7, 0
tilted_angled_lettuce+apple-angle-0-trial-8, 0
tilted_angled_lettuce+apple-angle-0-trial-9, 0
tilted_angled_lettuce+apple-angle-90-trial-0, 0
tilted_angled_lettuce+apple-angle-90-trial-1, 1
tilted_angled_lettuce+apple-angle-90-trial-2, 0
tilted_angled_lettuce+apple-angle-90-trial-3, 1
tilted_angled_lettuce+apple-angle-90-trial-4, 1
tilted_angled_lettuce+apple-angle-90-trial-5, 0
tilted_angled_lettuce+apple-angle-90-trial-6, 1
tilted_angled_lettuce+apple-angle-90-trial-7, 0
tilted_angled_lettuce+apple-angle-90-trial-8, 1
tilted_angled_lettuce+apple-angle-90-trial-9, 1
tilted_angled_lettuce+banana-angle-0-trial-0, 1
tilted_angled_lettuce+banana-angle-0-trial-1, 1
tilted_angled_lettuce+banana-angle-0-trial-2, 0
tilted_angled_lettuce+banana-angle-0-trial-3, 0
tilted_angled_lettuce+banana-angle-0-trial-4, 0
tilted_angled_lettuce+banana-angle-0-trial-5, 1
tilted_angled_lettuce+banana-angle-0-trial-6, 0
tilted_angled_lettuce+banana-angle-0-trial-7, 1
tilted_angled_lettuce+banana-angle-0-trial-8, 0
tilted_angled_lettuce+banana-angle-0-trial-9, 0
tilted_angled_lettuce+broccoli-angle-0-trial-0, 1
tilted_angled_lettuce+broccoli-angle-0-trial-1, 1
tilted_angled_lettuce+broccoli-angle-0-trial-2, 1
tilted_angled_lettuce+broccoli-angle-0-trial-3, 1
tilted_angled_lettuce+broccoli-angle-0-trial-4, 0
tilted_angled_lettuce+broccoli-angle-0-trial-5, 1
tilted_angled_lettuce+broccoli-angle-0-trial-6, 1
tilted_angled_lettuce+broccoli-angle-0-trial-7, 1
tilted_angled_lettuce+broccoli-angle-0-trial-8, 1
tilted_angled_lettuce+broccoli-angle-0-trial-9, 1
tilted_angled_lettuce+broccoli-angle-90-trial-0, 1
tilted_angled_lettuce+broccoli-angle-90-trial-1, 1
tilted_angled_lettuce+broccoli-angle-90-trial-2, 1
tilted_angled_lettuce+broccoli-angle-90-trial-3, 1
tilted_angled_lettuce+broccoli-angle-90-trial-4, 0
tilted_angled_lettuce+broccoli-angle-90-trial-5, 1
tilted_angled_lettuce+broccoli-angle-90-trial-6, 0
tilted_angled_lettuce+broccoli-angle-90-trial-7, 1
tilted_angled_lettuce+broccoli-angle-90-trial-8, 1
tilted_angled_lettuce+broccoli-angle-90-trial-9, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-0, 1
tilted_angled_lettuce+cantaloupe-angle-0-trial-1, 1
tilted_angled_lettuce+cantaloupe-angle-0-trial-2, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-3, 1
tilted_angled_lettuce+cantaloupe-angle-0-trial-4, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-5, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-6, 1
tilted_angled_lettuce+cantaloupe-angle-0-trial-7, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-8, 0
tilted_angled_lettuce+cantaloupe-angle-0-trial-9, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-0, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-1, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-2, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-3, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-4, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-5, 0
tilted_angled_lettuce+cantaloupe-angle-90-trial-6, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-7, 0
tilted_angled_lettuce+cantaloupe-angle-90-trial-8, 1
tilted_angled_lettuce+cantaloupe-angle-90-trial-9, 1
tilted_angled_lettuce+carrot-angle-0-trial-0, 1
tilted_angled_lettuce+carrot-angle-0-trial-1, 1
tilted_angled_lettuce+carrot-angle-0-trial-2, 1
tilted_angled_lettuce+carrot-angle-0-trial-3, 1
tilted_angled_lettuce+carrot-angle-0-trial-4, 1
tilted_angled_lettuce+carrot-angle-0-trial-5, 1
tilted_angled_lettuce+carrot-angle-0-trial-6, 1
tilted_angled_lettuce+carrot-angle-0-trial-7, 1
tilted_angled_lettuce+carrot-angle-0-trial-8, 1
tilted_angled_lettuce+carrot-angle-0-trial-9, 1
tilted_angled_lettuce+carrot-angle-90-trial-0, 1
tilted_angled_lettuce+carrot-angle-90-trial-1, 1
tilted_angled_lettuce+carrot-angle-90-trial-2, 1
tilted_angled_lettuce+carrot-angle-90-trial-3, 1
tilted_angled_lettuce+carrot-angle-90-trial-4, 1
tilted_angled_lettuce+carrot-angle-90-trial-5, 1
tilted_angled_lettuce+carrot-angle-90-trial-6, 1
tilted_angled_lettuce+carrot-angle-90-trial-7, 1
tilted_angled_lettuce+carrot-angle-90-trial-8, 1
tilted_angled_lettuce+carrot-angle-90-trial-9, 1
tilted_angled_lettuce+cauliflower-angle-0-trial-0, 1
tilted_angled_lettuce+cauliflower-angle-0-trial-1, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-2, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-3, 1
tilted_angled_lettuce+cauliflower-angle-0-trial-4, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-5, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-6, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-7, 0
tilted_angled_lettuce+cauliflower-angle-0-trial-8, 1
tilted_angled_lettuce+cauliflower-angle-0-trial-9, 0
tilted_angled_lettuce+cauliflower-angle-90-trial-0, 0
tilted_angled_lettuce+cauliflower-angle-90-trial-1, 0
tilted_angled_lettuce+cauliflower-angle-90-trial-2, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-3, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-4, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-5, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-6, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-7, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-8, 1
tilted_angled_lettuce+cauliflower-angle-90-trial-9, 0
tilted_angled_lettuce+celery-angle-0-trial-0, 0
tilted_angled_lettuce+celery-angle-0-trial-1, 0
tilted_angled_lettuce+celery-angle-0-trial-2, 1
tilted_angled_lettuce+celery-angle-0-trial-3, 0
tilted_angled_lettuce+celery-angle-0-trial-4, 1
tilted_angled_lettuce+celery-angle-0-trial-5, 1
tilted_angled_lettuce+celery-angle-0-trial-6, 1
tilted_angled_lettuce+celery-angle-0-trial-7, 1
tilted_angled_lettuce+celery-angle-0-trial-8, 0
tilted_angled_lettuce+celery-angle-0-trial-9, 1
tilted_angled_lettuce+celery-angle-90-trial-0, 1
tilted_angled_lettuce+celery-angle-90-trial-1, 0
tilted_angled_lettuce+celery-angle-90-trial-2, 0
tilted_angled_lettuce+celery-angle-90-trial-3, 1
tilted_angled_lettuce+celery-angle-90-trial-4, 1
tilted_angled_lettuce+celery-angle-90-trial-5, 0
tilted_angled_lettuce+celery-angle-90-trial-6, 0
tilted_angled_lettuce+celery-angle-90-trial-7, 0
tilted_angled_lettuce+celery-angle-90-trial-8, 0
tilted_angled_lettuce+celery-angle-90-trial-9, 0
tilted_angled_lettuce+grape-angle-0-trial-0, 0
tilted_angled_lettuce+grape-angle-0-trial-1, 1
tilted_angled_lettuce+grape-angle-0-trial-2, 1
tilted_angled_lettuce+grape-angle-0-trial-3, 0
tilted_angled_lettuce+grape-angle-0-trial-4, 0
tilted_angled_lettuce+grape-angle-0-trial-5, 1
tilted_angled_lettuce+grape-angle-0-trial-6, 1
tilted_angled_lettuce+grape-angle-0-trial-7, 1
tilted_angled_lettuce+grape-angle-0-trial-8, 1
tilted_angled_lettuce+grape-angle-0-trial-9, 1
tilted_angled_lettuce+grape-angle-90-trial-0, 1
tilted_angled_lettuce+grape-angle-90-trial-1, 1
tilted_angled_lettuce+grape-angle-90-trial-2, 1
tilted_angled_lettuce+grape-angle-90-trial-3, 1
tilted_angled_lettuce+grape-angle-90-trial-4, 1
tilted_angled_lettuce+grape-angle-90-trial-5, 1
tilted_angled_lettuce+grape-angle-90-trial-6, 1
tilted_angled_lettuce+grape-angle-90-trial-7, 1
tilted_angled_lettuce+grape-angle-90-trial-8, 1
tilted_angled_lettuce+grape-angle-90-trial-9, 1
tilted_angled_lettuce+honeydew-angle-0-trial-0, 0
tilted_angled_lettuce+honeydew-angle-0-trial-1, 1
tilted_angled_lettuce+honeydew-angle-0-trial-2, 1
tilted_angled_lettuce+honeydew-angle-0-trial-3, 1
tilted_angled_lettuce+honeydew-angle-0-trial-4, 0
tilted_angled_lettuce+honeydew-angle-0-trial-5, 0
tilted_angled_lettuce+honeydew-angle-0-trial-6, 0
tilted_angled_lettuce+honeydew-angle-0-trial-7, 0
tilted_angled_lettuce+honeydew-angle-0-trial-8, 0
tilted_angled_lettuce+honeydew-angle-0-trial-9, 0
tilted_angled_lettuce+honeydew-angle-90-trial-0, 0
tilted_angled_lettuce+honeydew-angle-90-trial-1, 0
tilted_angled_lettuce+honeydew-angle-90-trial-2, 1
tilted_angled_lettuce+honeydew-angle-90-trial-3, 1
tilted_angled_lettuce+honeydew-angle-90-trial-4, 0
tilted_angled_lettuce+honeydew-angle-90-trial-5, 1
tilted_angled_lettuce+honeydew-angle-90-trial-6, 1
tilted_angled_lettuce+honeydew-angle-90-trial-7, 1
tilted_angled_lettuce+honeydew-angle-90-trial-8, 1
tilted_angled_lettuce+honeydew-angle-90-trial-9, 1
tilted_angled_lettuce+kale-angle-0-trial-0, 1
tilted_angled_lettuce+kale-angle-0-trial-1, 1
tilted_angled_lettuce+kale-angle-0-trial-2, 1
tilted_angled_lettuce+kale-angle-0-trial-3, 1
tilted_angled_lettuce+kale-angle-0-trial-4, 1
tilted_angled_lettuce+kale-angle-0-trial-5, 1
tilted_angled_lettuce+kale-angle-0-trial-6, 1
tilted_angled_lettuce+kale-angle-0-trial-7, 1
tilted_angled_lettuce+kale-angle-0-trial-8, 1
tilted_angled_lettuce+kale-angle-0-trial-9, 1
tilted_angled_lettuce+kiwi-angle-0-trial-0, 1
tilted_angled_lettuce+kiwi-angle-0-trial-1, 1
tilted_angled_lettuce+kiwi-angle-0-trial-2, 1
tilted_angled_lettuce+kiwi-angle-0-trial-3, 0
tilted_angled_lettuce+kiwi-angle-0-trial-4, 0
tilted_angled_lettuce+kiwi-angle-0-trial-5, 0
tilted_angled_lettuce+kiwi-angle-0-trial-6, 0
tilted_angled_lettuce+kiwi-angle-0-trial-7, 1
tilted_angled_lettuce+kiwi-angle-0-trial-8, 0
tilted_angled_lettuce+kiwi-angle-0-trial-9, 1
tilted_angled_lettuce+lettuce-angle-0-trial-0, 1
tilted_angled_lettuce+lettuce-angle-0-trial-1, 0
tilted_angled_lettuce+lettuce-angle-0-trial-2, 1
tilted_angled_lettuce+lettuce-angle-0-trial-3, 0
tilted_angled_lettuce+lettuce-angle-0-trial-4, 0
tilted_angled_lettuce+lettuce-angle-0-trial-5, 1
tilted_angled_lettuce+lettuce-angle-0-trial-6, 1
tilted_angled_lettuce+lettuce-angle-0-trial-7, 1
tilted_angled_lettuce+lettuce-angle-0-trial-8, 0
tilted_angled_lettuce+lettuce-angle-0-trial-9, 1
tilted_angled_lettuce+pepper-angle-0-trial-0, 0
tilted_angled_lettuce+pepper-angle-0-trial-1, 0
tilted_angled_lettuce+pepper-angle-0-trial-2, 0
tilted_angled_lettuce+pepper-angle-0-trial-3, 0
tilted_angled_lettuce+pepper-angle-0-trial-4, 0
